,Family,Subfamily,Tribe,Subtribe,Genus,Species,Subspecies,BS_area_um2,FM_DM,FM_DM_sd,H+_ev_mumol_g-1_FW,H+_ev_mumol_g-1_FW_sd,H+_mo_mumol_g-1_FW,H+_mo_mumol_g-1_FW_sd,Habit,IAS,IAS_sd,Pathway,SLA_cm2_g-1,SLA_cm2_g-1_sd,air_channel_area_um2,air_channel_area_um2_sd,chlorenchyma_diameter_um,chlorenchyma_diameter_um_sd,chlorenchyma_hydrenchyma_ratio,chlorenchyma_hydrenchyma_ratio_sd,chlorenchyma_vertical_thickness_um,chlorenchyma_vertical_thickness_um_sd,dC13,dH+,dH+_significance,distance_between_BS_um,hydrenchyma_vertical_thickness_um,hydrenchyma_vertical_thickness_um_sd,leaf_thickness_mm_sd,leaf_thickness_um,leaf_thickness_um_sd,mesophyll_abaxial_area_um2,mesophyll_abaxial_length_um,mesophyll_adaxial_area_um2,mesophyll_adaxial_length_um,mesophyll_cell_area_um2,plant_part,Source,Tissue,transpiration_ratio,avg_elevation_m,LCCDM,SLAFM,tissue,long_name,pct_night_C02,H+_ev_mumol_g-1_DW,H+_ev_mumol_g-1_DW_sd,H+_mo_mumol_g-1_DW,H+_mo_mumol_g-1_DW_sd
2314,Bromeliaceae,Pitcairnioideae,,,Puya,pratensis,,,,,,,,,,,,,,,,,,,,,,,-23.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,3200.0,,,,Puya pratensis,,,,,
2315,Bromeliaceae,Pitcairnioideae,,,Puya,pygmaea,,,,,,,,,,,,,,,,,,,,,,,-23.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,3160.0,,,,Puya pygmaea,,,,,
2316,Bromeliaceae,Pitcairnioideae,,,Puya,raimondii,,,,,,,,,,,,,,,,,,,,,,,-22.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,3725.0,,,,Puya raimondii,,,,,
2317,Bromeliaceae,Pitcairnioideae,,,Puya,ramosissima,,,,,,,,,,,,,,,,,,,,,,,-24.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,3350.0,,,,Puya ramosissima,,,,,
2318,Bromeliaceae,Pitcairnioideae,,,Puya,reflexiflora,,,,,,,,,,,,,,,,,,,,,,,-17.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1500.0,,,,Puya reflexiflora,,,,,
2319,Bromeliaceae,Pitcairnioideae,,,Puya,retrorsa,,,,,,,,,,,,,,,,,,,,,,,-23.4,,,,,,,,,,,,,,,Crayn et al (2015),fruit wall,,3140.0,,,,Puya retrorsa,,,,,
2320,Bromeliaceae,Pitcairnioideae,,,Puya,riparia,,,,,,,,,,,,,,,,,,,,,,,-21.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,3750.0,,,,Puya riparia,,,,,
2321,Bromeliaceae,Pitcairnioideae,,,Puya,robin-fosteri,,,,,,,,,,,,,,,,,,,,,,,-26.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf tip,,3375.0,,,,Puya robin-fosteri,,,,,
2322,Bromeliaceae,Pitcairnioideae,,,Puya,roezlii,,,,,,,,,,,,,,,,,,,,,,,-19.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,2400.0,,,,Puya roezlii,,,,,
2323,Bromeliaceae,Pitcairnioideae,,,Puya,sagasteguii,,,,,,,,,,,,,,,,,,,,,,,-12.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2500.0,,,,Puya sagasteguii,,,,,
2324,Bromeliaceae,Pitcairnioideae,,,Puya,sanctae-crucis,,,,,,,,,,,,,,,,,,,,,,,-25.9,,,,,,,,,,,,,,,Crayn et al (2015),bract,,2450.0,,,,Puya sanctae-crucis,,,,,
2325,Bromeliaceae,Pitcairnioideae,,,Puya,santosii,,,,,,,,,,,,,,,,,,,,,,,-23.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,3200.0,,,,Puya santosii,,,,,
2326,Bromeliaceae,Pitcairnioideae,,,Puya,santosii,verdensis,,,,,,,,,,,,,,,,,,,,,,-22.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,3500.0,,,,Puya santosii,,,,,
2327,Bromeliaceae,Pitcairnioideae,,,Puya,silvae-baccae,,,,,,,,,,,,,,,,,,,,,,,-25.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,3000.0,,,,Puya silvae-baccae,,,,,
2328,Bromeliaceae,Pitcairnioideae,,,Puya,smithii,,,,,,,,,,,,,,,,,,,,,,,-20.9,,,,,,,,,,,,,,,Crayn et al (2015),bract,,945.0,,,,Puya smithii,,,,,
2329,Bromeliaceae,Pitcairnioideae,,,Puya,sodiroana,,,,,,,,,,,,,,,,,,,,,,,-25.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,3400.0,,,,Puya sodiroana,,,,,
2330,Bromeliaceae,Pitcairnioideae,,,Puya,solomonii,,,,,,,,,,,,,,,,,,,,,,,-28.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,3000.0,,,,Puya solomonii,,,,,
2331,Bromeliaceae,Pitcairnioideae,,,Puya,spathacea,,,,,,,,,,,,,,,,,,,,,,,-25.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,1325.0,,,,Puya spathacea,,,,,
2332,Bromeliaceae,Pitcairnioideae,,,Puya,stenothyrsa,,,,,,,,,,,,,,,,,,,,,,,-14.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,3000.0,,,,Puya stenothyrsa,,,,,
2333,Bromeliaceae,Pitcairnioideae,,,Puya,stenothyrsa,,,,,,,,,,,,,,,,,,,,,,,-13.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,2200.0,,,,Puya stenothyrsa,,,,,
2334,Bromeliaceae,Pitcairnioideae,,,Puya,thomasiana,,,,,,,,,,,,,,,,,,,,,,,-25.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,2150.0,,,,Puya thomasiana,,,,,
2335,Bromeliaceae,Pitcairnioideae,,,Puya,trianae,,,,,,,,,,,,,,,,,,,,,,,-22.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf tip,,3225.0,,,,Puya trianae,,,,,
2336,Bromeliaceae,Pitcairnioideae,,,Puya,tristis,,,,,,,,,,,,,,,,,,,,,,,-24.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Puya tristis,,,,,
2337,Bromeliaceae,Pitcairnioideae,,,Puya,tuberosa,,,,,,,,,,,,,,,,,,,,,,,-26.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1800.0,,,,Puya tuberosa,,,,,
2338,Bromeliaceae,Pitcairnioideae,,,Puya,tuberosa,,,,,,,,,,,,,,,,,,,,,,,-24.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,2600.0,,,,Puya tuberosa,,,,,
2339,Bromeliaceae,Pitcairnioideae,,,Puya,tuberosa,,,,,,,,,,,,,,,,,,,,,,,-23.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2250.0,,,,Puya tuberosa,,,,,
2340,Bromeliaceae,Pitcairnioideae,,,Puya,tunariensis,,,,,,,,,,,,,,,,,,,,,,,-18.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,3600.0,,,,Puya tunariensis,,,,,
2341,Bromeliaceae,Pitcairnioideae,,,Puya,ugentiana,,,,,,,,,,,,,,,,,,,,,,,-12.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1950.0,,,,Puya ugentiana,,,,,
2342,Bromeliaceae,Pitcairnioideae,,,Puya,ultima,,,,,,,,,,,,,,,,,,,,,,,-25.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2945.0,,,,Puya ultima,,,,,
2343,Bromeliaceae,Pitcairnioideae,,,Puya,venezuelana,,,,,,,,,,,,,,,,,,,,,,,-22.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,3500.0,,,,Puya venezuelana,,,,,
2344,Bromeliaceae,Pitcairnioideae,,,Puya,venusta,,,,,,,,,,,,,,,,,,,,,,,-17.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,75.0,,,,Puya venusta,,,,,
2345,Bromeliaceae,Pitcairnioideae,,,Puya,vestita,,,,,,,,,,,,,,,,,,,,,,,-22.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,2965.0,,,,Puya vestita,,,,,
2346,Bromeliaceae,Pitcairnioideae,,,Puya,volcanensis,,,,,,,,,,,,,,,,,,,,,,,-23.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,3000.0,,,,Puya volcanensis,,,,,
2347,Bromeliaceae,Pitcairnioideae,,,Puya,weberbaueri,,,,,,,,,,,,,,,,,,,,,,,-24.3,,,,,,,,,,,,,,,Crayn et al (2015),bract,,3810.0,,,,Puya weberbaueri,,,,,
2348,Bromeliaceae,Pitcairnioideae,,,Puya,weberiana,,,,,,,,,,,,,,,,,,,,,,,-17.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,1750.0,,,,Puya weberiana,,,,,
2349,Bromeliaceae,Pitcairnioideae,,,Puya,westii,,,,,,,,,,,,,,,,,,,,,,,-24.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,3000.0,,,,Puya westii,,,,,
2350,Bromeliaceae,Pitcairnioideae,,,Puya,wrightii,,,,,,,,,,,,,,,,,,,,,,,-13.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,380.0,,,,Puya wrightii,,,,,
2351,Bromeliaceae,Pitcairnioideae,,,Puya,yakespala,,,,,,,,,,,,,,,,,,,,,,,-24.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,3900.0,,,,Puya yakespala,,,,,
2352,Bromeliaceae,Tillandsioideae,,,Alcantarea,brasiliana,,,,,,,,,,,,,,,,,,,,,,,-26.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Alcantarea brasiliana,,,,,
2353,Bromeliaceae,Tillandsioideae,,,Alcantarea,duarteana,,,,,,,,,,,,,,,,,,,,,,,-21.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,1450.0,,,,Alcantarea duarteana,,,,,
2354,Bromeliaceae,Tillandsioideae,,,Alcantarea,edmundoi,,,,,,,,,,,,,,,,,,,,,,,-26.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Alcantarea edmundoi,,,,,
2355,Bromeliaceae,Tillandsioideae,,,Alcantarea,extensa,,,,,,,,,,,,,,,,,,,,,,,-25.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Alcantarea extensa,,,,,
2356,Bromeliaceae,Tillandsioideae,,,Alcantarea,farneyi,,,,,,,,,,,,,,,,,,,,,,,-24.4,,,,,,,,,,,,,,,Crayn et al (2015),inflorescence axis,,,,,,Alcantarea farneyi,,,,,
2357,Bromeliaceae,Tillandsioideae,,,Alcantarea,glaziouana,,,,,,,,,,,,,,,,,,,,,,,-23.4,,,,,,,,,,,,,,,Crayn et al (2015),bract,,,,,,Alcantarea glaziouana,,,,,
2358,Bromeliaceae,Tillandsioideae,,,Alcantarea,glaziouana,,,,,,,,,,,,,,,,,,,,,,,-23.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,10.0,,,,Alcantarea glaziouana,,,,,
2359,Bromeliaceae,Tillandsioideae,,,Alcantarea,imperialis,,,,,,,,,,,,,,,,,,,,,,,-24.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Alcantarea imperialis,,,,,
2360,Bromeliaceae,Tillandsioideae,,,Alcantarea,imperialis,,,,,,,,,,,,,,,,,,,,,,,-24.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,950.0,,,,Alcantarea imperialis,,,,,
2361,Bromeliaceae,Tillandsioideae,,,Alcantarea,nahoumii,,,,,,,,,,,,,,,,,,,,,,,-26.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,800.0,,,,Alcantarea nahoumii,,,,,
2362,Bromeliaceae,Tillandsioideae,,,Alcantarea,odorata,,,,,,,,,,,,,,,,,,,,,,,-22.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Alcantarea odorata,,,,,
2363,Bromeliaceae,Tillandsioideae,,,Alcantarea,regina,,,,,,,,,,,,,,,,,,,,,,,-25.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,0.0,,,,Alcantarea regina,,,,,
2364,Bromeliaceae,Tillandsioideae,,,Catopsis,berteroniana,,,,,,,,,,,,,,,,,,,,,,,-24.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,20.0,,,,Catopsis berteroniana,,,,,
2365,Bromeliaceae,Tillandsioideae,,,Catopsis,delicatula,,,,,,,,,,,,,,,,,,,,,,,-26.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,400.0,,,,Catopsis delicatula,,,,,
2366,Bromeliaceae,Tillandsioideae,,,Catopsis,floribunda,,,,,,,,,,,,,,,,,,,,,,,-24.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,500.0,,,,Catopsis floribunda,,,,,
2367,Bromeliaceae,Tillandsioideae,,,Catopsis,juncifolia,,,,,,,,,,,,,,,,,,,,,,,-24.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,750.0,,,,Catopsis juncifolia,,,,,
2368,Bromeliaceae,Tillandsioideae,,,Catopsis,micrantha,,,,,,,,,,,,,,,,,,,,,,,-24.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1175.0,,,,Catopsis micrantha,,,,,
2369,Bromeliaceae,Tillandsioideae,,,Catopsis,morreniana,,,,,,,,,,,,,,,,,,,,,,,-24.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,900.0,,,,Catopsis morreniana,,,,,
2370,Bromeliaceae,Tillandsioideae,,,Catopsis,nitida,,,,,,,,,,,,,,,,,,,,,,,-26.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1850.0,,,,Catopsis nitida,,,,,
2371,Bromeliaceae,Tillandsioideae,,,Catopsis,nutans,,,,,,,,,,,,,,,,,,,,,,,-24.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,975.0,,,,Catopsis nutans,,,,,
2372,Bromeliaceae,Tillandsioideae,,,Catopsis,oerstediana,,,,,,,,,,,,,,,,,,,,,,,-23.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1300.0,,,,Catopsis oerstediana,,,,,
2373,Bromeliaceae,Tillandsioideae,,,Catopsis,paniculata,,,,,,,,,,,,,,,,,,,,,,,-26.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1150.0,,,,Catopsis paniculata,,,,,
2374,Bromeliaceae,Tillandsioideae,,,Catopsis,sessiliflora,,,,,,,,,,,,,,,,,,,,,,,-26.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1100.0,,,,Catopsis sessiliflora,,,,,
2375,Bromeliaceae,Tillandsioideae,,,Catopsis,subulata,,,,,,,,,,,,,,,,,,,,,,,-29.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,1320.0,,,,Catopsis subulata,,,,,
2376,Bromeliaceae,Tillandsioideae,,,Catopsis,wangerinii,,,,,,,,,,,,,,,,,,,,,,,-25.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Catopsis wangerinii,,,,,
2377,Bromeliaceae,Tillandsioideae,,,Glomeropitcairnia,erectiflora,,,,,,,,,,,,,,,,,,,,,,,-27.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Glomeropitcairnia erectiflora,,,,,
2378,Bromeliaceae,Tillandsioideae,,,Glomeropitcairnia,penduliflora,,,,,,,,,,,,,,,,,,,,,,,-28.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,667.0,,,,Glomeropitcairnia penduliflora,,,,,
2379,Bromeliaceae,Tillandsioideae,,,Guzmania,acorifolia,,,,,,,,,,,,,,,,,,,,,,,-24.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Guzmania acorifolia,,,,,
2380,Bromeliaceae,Tillandsioideae,,,Guzmania,acuminata,,,,,,,,,,,,,,,,,,,,,,,-32.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,450.0,,,,Guzmania acuminata,,,,,
2381,Bromeliaceae,Tillandsioideae,,,Guzmania,acutispica,,,,,,,,,,,,,,,,,,,,,,,-28.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,650.0,,,,Guzmania acutispica,,,,,
2382,Bromeliaceae,Tillandsioideae,,,Guzmania,acutispica,,,,,,,,,,,,,,,,,,,,,,,-26.4,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,650.0,,,,Guzmania acutispica,,,,,
2383,Bromeliaceae,Tillandsioideae,,,Guzmania,aequatorialis,,,,,,,,,,,,,,,,,,,,,,,-23.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Guzmania aequatorialis,,,,,
2384,Bromeliaceae,Tillandsioideae,,,Guzmania,albescens,,,,,,,,,,,,,,,,,,,,,,,-25.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Guzmania albescens,,,,,
2385,Bromeliaceae,Tillandsioideae,,,Guzmania,alborosea,,,,,,,,,,,,,,,,,,,,,,,-28.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1600.0,,,,Guzmania alborosea,,,,,
2386,Bromeliaceae,Tillandsioideae,,,Guzmania,alcantarioides,,,,,,,,,,,,,,,,,,,,,,,-24.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Guzmania alcantarioides,,,,,
2387,Bromeliaceae,Tillandsioideae,,,Guzmania,altsonii,,,,,,,,,,,,,,,,,,,,,,,-30.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1025.0,,,,Guzmania altsonii,,,,,
2388,Bromeliaceae,Tillandsioideae,,,Guzmania,amplectens,,,,,,,,,,,,,,,,,,,,,,,-28.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,300.0,,,,Guzmania amplectens,,,,,
2389,Bromeliaceae,Tillandsioideae,,,Guzmania,andreana,,,,,,,,,,,,,,,,,,,,,,,-26.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1750.0,,,,Guzmania andreana,,,,,
2390,Bromeliaceae,Tillandsioideae,,,Guzmania,andreettae,,,,,,,,,,,,,,,,,,,,,,,-28.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1800.0,,,,Guzmania andreettae,,,,,
2391,Bromeliaceae,Tillandsioideae,,,Guzmania,angustifolia,,,,,,,,,,,,,,,,,,,,,,,-29.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf tip,,1525.0,,,,Guzmania angustifolia,,,,,
2392,Bromeliaceae,Tillandsioideae,,,Guzmania,asplundii,,,,,,,,,,,,,,,,,,,,,,,-25.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Guzmania asplundii,,,,,
2393,Bromeliaceae,Tillandsioideae,,,Guzmania,attenuata,,,,,,,,,,,,,,,,,,,,,,,-31.3,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1500.0,,,,Guzmania attenuata,,,,,
2394,Bromeliaceae,Tillandsioideae,,,Guzmania,bakeri,,,,,,,,,,,,,,,,,,,,,,,-23.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,2700.0,,,,Guzmania bakeri,,,,,
2395,Bromeliaceae,Tillandsioideae,,,Guzmania,barbiei,,,,,,,,,,,,,,,,,,,,,,,-25.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Guzmania barbiei,,,,,
2396,Bromeliaceae,Tillandsioideae,,,Guzmania,berteroniana,,,,,,,,,,,,,,,,,,,,,,,-26.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,800.0,,,,Guzmania berteroniana,,,,,
2397,Bromeliaceae,Tillandsioideae,,,Guzmania,besseae,,,,,,,,,,,,,,,,,,,,,,,-26.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2210.0,,,,Guzmania besseae,,,,,
2398,Bromeliaceae,Tillandsioideae,,,Guzmania,besseae,,,,,,,,,,,,,,,,,,,,,,,-31.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2500.0,,,,Guzmania besseae,,,,,
2399,Bromeliaceae,Tillandsioideae,,,Guzmania,bicolor,,,,,,,,,,,,,,,,,,,,,,,-27.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,850.0,,,,Guzmania bicolor,,,,,
2400,Bromeliaceae,Tillandsioideae,,,Guzmania,bipartita,,,,,,,,,,,,,,,,,,,,,,,-26.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1500.0,,,,Guzmania bipartita,,,,,
2401,Bromeliaceae,Tillandsioideae,,,Guzmania,bismarckii,,,,,,,,,,,,,,,,,,,,,,,-26.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,,,,,Guzmania bismarckii,,,,,
2402,Bromeliaceae,Tillandsioideae,,,Guzmania,blassii,,,,,,,,,,,,,,,,,,,,,,,-30.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1500.0,,,,Guzmania blassii,,,,,
2403,Bromeliaceae,Tillandsioideae,,,Guzmania,bracteosa,,,,,,,,,,,,,,,,,,,,,,,-27.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2300.0,,,,Guzmania bracteosa,,,,,
2404,Bromeliaceae,Tillandsioideae,,,Guzmania,brasiliensis,,,,,,,,,,,,,,,,,,,,,,,-29.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,120.0,,,,Guzmania brasiliensis,,,,,
2405,Bromeliaceae,Tillandsioideae,,,Guzmania,breviscapa,,,,,,,,,,,,,,,,,,,,,,,-23.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,,,,,Guzmania breviscapa,,,,,
2406,Bromeliaceae,Tillandsioideae,,,Guzmania,butcheri,,,,,,,,,,,,,,,,,,,,,,,-30.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,675.0,,,,Guzmania butcheri,,,,,
2407,Bromeliaceae,Tillandsioideae,,,Guzmania,cabrerae,,,,,,,,,,,,,,,,,,,,,,,-28.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2000.0,,,,Guzmania cabrerae,,,,,
2408,Bromeliaceae,Tillandsioideae,,,Guzmania,calamifolia,,,,,,,,,,,,,,,,,,,,,,,-25.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,733.0,,,,Guzmania calamifolia,,,,,
2409,Bromeliaceae,Tillandsioideae,,,Guzmania,calothyrsus,,,,,,,,,,,,,,,,,,,,,,,-31.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,130.0,,,,Guzmania calothyrsus,,,,,
2410,Bromeliaceae,Tillandsioideae,,,Guzmania,candelabrum,,,,,,,,,,,,,,,,,,,,,,,-27.1,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1900.0,,,,Guzmania candelabrum,,,,,
2411,Bromeliaceae,Tillandsioideae,,,Guzmania,caricifolia,,,,,,,,,,,,,,,,,,,,,,,-29.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2362.5,,,,Guzmania caricifolia,,,,,
2412,Bromeliaceae,Tillandsioideae,,,Guzmania,circinnata,,,,,,,,,,,,,,,,,,,,,,,-23.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1250.0,,,,Guzmania circinnata,,,,,
2413,Bromeliaceae,Tillandsioideae,,,Guzmania,claviformis,,,,,,,,,,,,,,,,,,,,,,,-25.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,600.0,,,,Guzmania claviformis,,,,,
2414,Bromeliaceae,Tillandsioideae,,,Guzmania,compacta,,,,,,,,,,,,,,,,,,,,,,,-30.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1525.0,,,,Guzmania compacta,,,,,
2415,Bromeliaceae,Tillandsioideae,,,Guzmania,condensata,,,,,,,,,,,,,,,,,,,,,,,-24.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1450.0,,,,Guzmania condensata,,,,,
2416,Bromeliaceae,Tillandsioideae,,,Guzmania,condorensis,,,,,,,,,,,,,,,,,,,,,,,-31.7,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,930.0,,,,Guzmania condorensis,,,,,
2417,Bromeliaceae,Tillandsioideae,,,Guzmania,confinis,,,,,,,,,,,,,,,,,,,,,,,-26.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf base,,2750.0,,,,Guzmania confinis,,,,,
2418,Bromeliaceae,Tillandsioideae,,,Guzmania,confusa,,,,,,,,,,,,,,,,,,,,,,,-23.1,,,,,,,,,,,,,,,Crayn et al (2015),bract,,,,,,Guzmania confusa,,,,,
2419,Bromeliaceae,Tillandsioideae,,,Guzmania,conifera,,,,,,,,,,,,,,,,,,,,,,,-27.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1650.0,,,,Guzmania conifera,,,,,
2420,Bromeliaceae,Tillandsioideae,,,Guzmania,coriostachya,,,,,,,,,,,,,,,,,,,,,,,-25.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1000.0,,,,Guzmania coriostachya,,,,,
2421,Bromeliaceae,Tillandsioideae,,,Guzmania,cuatrecasasii,,,,,,,,,,,,,,,,,,,,,,,-26.2,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1500.0,,,,Guzmania cuatrecasasii,,,,,
2422,Bromeliaceae,Tillandsioideae,,,Guzmania,cuzcoensis,,,,,,,,,,,,,,,,,,,,,,,-22.8,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2400.0,,,,Guzmania cuzcoensis,,,,,
2423,Bromeliaceae,Tillandsioideae,,,Guzmania,cylindrica,,,,,,,,,,,,,,,,,,,,,,,-27.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1600.0,,,,Guzmania cylindrica,,,,,
2424,Bromeliaceae,Tillandsioideae,,,Guzmania,danielii,,,,,,,,,,,,,,,,,,,,,,,-27.0,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2100.0,,,,Guzmania danielii,,,,,
2425,Bromeliaceae,Tillandsioideae,,,Guzmania,delicatula,,,,,,,,,,,,,,,,,,,,,,,-30.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1400.0,,,,Guzmania delicatula,,,,,
2426,Bromeliaceae,Tillandsioideae,,,Guzmania,densiflora,,,,,,,,,,,,,,,,,,,,,,,-28.5,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2250.0,,,,Guzmania densiflora,,,,,
2427,Bromeliaceae,Tillandsioideae,,,Guzmania,desautelsii,,,,,,,,,,,,,,,,,,,,,,,-28.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1100.0,,,,Guzmania desautelsii,,,,,
2428,Bromeliaceae,Tillandsioideae,,,Guzmania,devansayana,,,,,,,,,,,,,,,,,,,,,,,-29.6,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,1500.0,,,,Guzmania devansayana,,,,,
2429,Bromeliaceae,Tillandsioideae,,,Guzmania,diffusa,,,,,,,,,,,,,,,,,,,,,,,-24.9,,,,,,,,,,,,,,,Crayn et al (2015),leaf lamina,,2625.0,,,,Guzmania diffusa,,,,,
